ensembl_gene_id,ensembl_transcript_id,chromosome_name,start_position,end_position,hgnc_symbol,hgnc_id,strand,gene_biotype
ENSG00000157551,ENST00000549932,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000547595,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000548700,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000551422,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398925,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398928,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000328656,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000443341,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000417042,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398938,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398932,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000438657,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398930,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398927,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000419868,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000398934,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000613499,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000157551,ENST00000612702,21,38157034,38307357,KCNJ15,HGNC:6261,1,protein_coding
ENSG00000226543,ENST00000449877,21,43855890,43856342,MYL6P1,HGNC:7588,-1,processed_pseudogene
ENSG00000272948,ENST00000608405,21,37267784,37268497,,,1,antisense_RNA
ENSG00000224388,ENST00000433378,21,41180097,41180626,BACE2-IT1,HGNC:16024,1,antisense_RNA
ENSG00000188660,ENST00000448049,21,43446601,43453893,LINC00319,HGNC:19730,1,lincRNA
ENSG00000188660,ENST00000342757,21,43446601,43453893,LINC00319,HGNC:19730,1,lincRNA
ENSG00000219280,ENST00000407739,21,13476371,13477263,VN1R8P,HGNC:8497,1,processed_pseudogene
ENSG00000226930,ENST00000424290,21,13443373,13489176,GTF2IP2,HGNC:16082,-1,unprocessed_pseudogene
ENSG00000228184,ENST00000444901,21,13525599,13528579,SNX19P1,HGNC:16765,1,processed_pseudogene
ENSG00000267857,ENST00000596207,21,45100487,45101094,,,-1,lincRNA
ENSG00000182816,ENST00000399889,21,30371391,30372257,KRTAP13-2,HGNC:18923,-1,protein_coding
ENSG00000234083,ENST00000433344,21,27954922,27985295,,,1,lincRNA
ENSG00000233300,ENST00000420241,21,27367014,27367947,EIF4A1P1,HGNC:3283,-1,processed_pseudogene
ENSG00000223563,ENST00000426771,21,26889376,26939742,,,1,antisense_RNA
ENSG00000237989,ENST00000442815,21,43358147,43362349,LINC01679,HGNC:52469,-1,lincRNA
ENSG00000237864,ENST00000450205,21,43322417,43332039,LINC00322,HGNC:33698,-1,lincRNA
ENSG00000232777,ENST00000450190,21,43115334,43115709,MRPL51P2,HGNC:29724,-1,processed_pseudogene
ENSG00000160191,ENST00000335512,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000470987,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000291539,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000490803,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000486902,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000380328,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000495521,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398232,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000462571,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398234,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398236,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000468805,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000328862,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000335440,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398225,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000497805,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398229,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398227,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000460989,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000467403,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000349112,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000398224,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000467162,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000495343,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000489319,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000466472,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000460905,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160191,ENST00000472401,21,42653636,42775509,PDE9A,HGNC:8795,1,protein_coding
ENSG00000160201,ENST00000471250,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000478282,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000459639,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000464750,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000475639,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000380276,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000291552,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000486519,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000463599,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000496462,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000468039,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000160201,ENST00000398137,21,43092956,43107587,U2AF1,HGNC:12453,-1,protein_coding
ENSG00000205581,ENST00000288344,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000486741,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000431390,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000380749,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000492280,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000436324,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000380748,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000419378,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000489072,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000482192,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000380747,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000485550,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000490032,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000443046,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000464078,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000491183,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000479586,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000471260,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000482733,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000205581,ENST00000463631,21,39342315,39349647,HMGN1,HGNC:4984,-1,protein_coding
ENSG00000159200,ENST00000487434,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000482533,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000481448,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000381132,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000487990,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000399272,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000489903,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000313806,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000492600,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000609325,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000463276,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000443408,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000381135,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000159200,ENST00000620920,21,34513142,34615142,RCAN1,HGNC:3040,-1,protein_coding
ENSG00000243064,ENST00000429114,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000243064,ENST00000482980,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000243064,ENST00000481582,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000243064,ENST00000467409,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000243064,ENST00000471902,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000243064,ENST00000463099,21,14236206,14362754,ABCC13,HGNC:16022,1,transcribed_unprocessed_pseudogene
ENSG00000229086,ENST00000451980,21,33165470,33170649,LINC01548,HGNC:1296,-1,lincRNA
ENSG00000229086,ENST00000637328,21,33165470,33170649,LINC01548,HGNC:1296,-1,lincRNA
ENSG00000182591,ENST00000332378,21,30880644,30881555,KRTAP11-1,HGNC:18922,-1,protein_coding
ENSG00000233640,ENST00000418755,21,30436466,30436964,KRTAP13-5P,HGNC:18929,-1,unprocessed_pseudogene
ENSG00000240432,ENST00000390690,21,30425265,30425968,KRTAP13-3,HGNC:18925,-1,protein_coding
ENSG00000218549,ENST00000406538,21,13581044,13582004,OR4K12P,HGNC:15403,-1,processed_pseudogene
ENSG00000188694,ENST00000340345,21,30281309,30282958,KRTAP24-1,HGNC:33902,-1,protein_coding
ENSG00000273872,ENST00000614260,21,10612455,10613379,SLC25A15P4,HGNC:39845,-1,unprocessed_pseudogene
ENSG00000227757,ENST00000454622,21,32913649,33071104,,,-1,antisense_RNA
ENSG00000273692,ENST00000619798,21,13704853,13705518,,,1,processed_pseudogene
ENSG00000244624,ENST00000334664,21,30616425,30616699,KRTAP20-1,HGNC:18943,1,protein_coding
ENSG00000206106,ENST00000382830,21,30590105,30590397,KRTAP22-2,HGNC:37091,-1,protein_coding
ENSG00000218125,ENST00000406413,21,30526546,30526701,,,-1,unprocessed_pseudogene
ENSG00000235312,ENST00000445258,21,30514613,30514799,KRTAP19-10P,HGNC:18951,-1,unprocessed_pseudogene
ENSG00000237841,ENST00000421795,21,30510307,30510497,KRTAP19-9P,HGNC:18950,-1,unprocessed_pseudogene
ENSG00000279773,ENST00000624520,21,13679300,13681138,,,-1,TEC
ENSG00000278381,ENST00000613704,21,13654073,13654356,,,1,processed_pseudogene
ENSG00000184351,ENST00000390689,21,30479699,30480344,KRTAP19-1,HGNC:18936,-1,protein_coding
ENSG00000236332,ENST00000447384,21,27361164,27395787,,,1,lincRNA
ENSG00000229761,ENST00000434853,21,35724747,35725100,RPS20P1,HGNC:10408,-1,processed_pseudogene
ENSG00000223671,ENST00000421454,21,35472095,35472432,RPL34P3,HGNC:10343,-1,processed_pseudogene
ENSG00000234703,ENST00000455028,21,35136638,35139222,,,1,lincRNA
ENSG00000279851,ENST00000623370,21,10122273,10129029,,,1,lincRNA
ENSG00000270533,ENST00000625012,21,9975017,10119309,,,-1,transcribed_processed_pseudogene
ENSG00000270533,ENST00000604687,21,9975017,10119309,,,-1,transcribed_processed_pseudogene
ENSG00000159055,ENST00000290130,21,32268219,32279069,MIS18A,HGNC:1286,-1,protein_coding
ENSG00000159055,ENST00000486363,21,32268219,32279069,MIS18A,HGNC:1286,-1,protein_coding
ENSG00000227256,ENST00000453549,21,32277863,32280988,MIS18A-AS1,HGNC:40106,1,antisense_RNA
ENSG00000230323,ENST00000411605,21,32080316,32197813,LINC00159,HGNC:1285,-1,lincRNA
ENSG00000230323,ENST00000414877,21,32080316,32197813,LINC00159,HGNC:1285,-1,lincRNA
ENSG00000233756,ENST00000441910,21,40615378,40630767,DSCAM-IT1,HGNC:41327,-1,sense_intronic
ENSG00000233756,ENST00000440363,21,40615378,40630767,DSCAM-IT1,HGNC:41327,-1,sense_intronic
ENSG00000231713,ENST00000457325,21,39727755,39730680,,,1,lincRNA
ENSG00000231713,ENST00000419826,21,39727755,39730680,,,1,lincRNA
ENSG00000183067,ENST00000380588,21,39745407,39802096,IGSF5,HGNC:5952,1,protein_coding
ENSG00000183067,ENST00000479378,21,39745407,39802096,IGSF5,HGNC:5952,1,protein_coding
ENSG00000183067,ENST00000459922,21,39745407,39802096,IGSF5,HGNC:5952,1,protein_coding
ENSG00000156304,ENST00000286835,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000156304,ENST00000399804,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000156304,ENST00000434667,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000156304,ENST00000467731,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000156304,ENST00000472318,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000156304,ENST00000485790,21,31671033,31732075,SCAF4,HGNC:19304,-1,protein_coding
ENSG00000228355,ENST00000456613,21,45378201,45379635,,,-1,antisense_RNA
ENSG00000228355,ENST00000416468,21,45378201,45379635,,,-1,antisense_RNA
ENSG00000273796,ENST00000617004,21,45403809,45404369,,,-1,lincRNA
ENSG00000183036,ENST00000328619,21,39867317,39929397,PCP4,HGNC:8742,1,protein_coding
ENSG00000183036,ENST00000462224,21,39867317,39929397,PCP4,HGNC:8742,1,protein_coding
ENSG00000183036,ENST00000468717,21,39867317,39929397,PCP4,HGNC:8742,1,protein_coding
ENSG00000183036,ENST00000467565,21,39867317,39929397,PCP4,HGNC:8742,1,protein_coding
ENSG00000229046,ENST00000445197,21,31706555,31706864,HMGN1P2,HGNC:4985,1,processed_pseudogene
ENSG00000243440,ENST00000435732,21,14591930,14658821,,,-1,protein_coding
ENSG00000243440,ENST00000400562,21,14591930,14658821,,,-1,protein_coding
ENSG00000243440,ENST00000469393,21,14591930,14658821,,,-1,protein_coding
ENSG00000243440,ENST00000467280,21,14591930,14658821,,,-1,protein_coding
ENSG00000241837,ENST00000431254,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000491703,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000290299,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000417181,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000418933,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000429064,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000495005,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000496044,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000484627,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000241837,ENST00000487374,21,33903453,33915980,ATP5O,HGNC:850,-1,protein_coding
ENSG00000226054,ENST00000452572,21,36130489,36131376,MEMO1P1,HGNC:23274,1,processed_pseudogene
ENSG00000156299,ENST00000286827,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000423206,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000636887,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000491927,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000469412,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000455508,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000156299,ENST00000541036,21,31118416,31559977,TIAM1,HGNC:11805,-1,protein_coding
ENSG00000231068,ENST00000444335,21,30718525,30718777,KRTAP21-3,HGNC:34216,-1,protein_coding
ENSG00000184724,ENST00000329122,21,30613431,30613930,KRTAP6-1,HGNC:18931,-1,protein_coding
ENSG00000261706,ENST00000569966,21,44994362,44995185,LINC00165,HGNC:33166,-1,lincRNA
ENSG00000198862,ENST00000361371,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000389194,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000486427,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000475344,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000389195,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000483326,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000198862,ENST00000614971,21,28928144,28992956,LTN1,HGNC:13082,-1,protein_coding
ENSG00000186970,ENST00000334067,21,30440275,30440945,KRTAP15-1,HGNC:18927,1,protein_coding
ENSG00000198390,ENST00000355459,21,30396074,30396822,KRTAP13-1,HGNC:18924,1,protein_coding
ENSG00000235374,ENST00000599569,21,45070952,45074165,SSR4P1,HGNC:23131,-1,transcribed_processed_pseudogene
ENSG00000235374,ENST00000429427,21,45070952,45074165,SSR4P1,HGNC:23131,-1,transcribed_processed_pseudogene
ENSG00000235374,ENST00000415143,21,45070952,45074165,SSR4P1,HGNC:23131,-1,transcribed_processed_pseudogene
ENSG00000236532,ENST00000453420,21,28116094,28228667,LINC01695,HGNC:52483,-1,lincRNA
ENSG00000236532,ENST00000433303,21,28116094,28228667,LINC01695,HGNC:52483,-1,lincRNA
ENSG00000236532,ENST00000437194,21,28116094,28228667,LINC01695,HGNC:52483,-1,lincRNA
ENSG00000159216,ENST00000479325,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000358356,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000469087,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000399237,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000467577,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000455571,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000475045,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000416754,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000468726,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000467692,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000494829,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000460207,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000437180,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000399240,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000482318,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000344691,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000159216,ENST00000300305,21,34787801,36004667,RUNX1,HGNC:10471,-1,protein_coding
ENSG00000231300,ENST00000431167,21,35599732,35600022,EZH2P1,HGNC:39918,-1,processed_pseudogene
ENSG00000278678,ENST00000616920,21,10576292,10576587,CYCSP41,HGNC:2580,1,processed_pseudogene
ENSG00000278106,ENST00000612331,21,10397644,10397778,,,1,unprocessed_pseudogene
ENSG00000234293,ENST00000429843,21,29496047,29500386,BACH1-IT3,HGNC:16455,1,sense_intronic
ENSG00000184032,ENST00000330798,21,30635236,30635619,KRTAP20-2,HGNC:18944,1,protein_coding
ENSG00000197683,ENST00000360542,21,30319124,30320316,KRTAP26-1,HGNC:33760,-1,protein_coding
ENSG00000280108,ENST00000624445,21,13305152,13314944,,,1,lincRNA
ENSG00000156239,ENST00000303775,21,28872191,28885371,N6AMT1,HGNC:16021,-1,protein_coding
ENSG00000156239,ENST00000351429,21,28872191,28885371,N6AMT1,HGNC:16021,-1,protein_coding
ENSG00000156239,ENST00000460212,21,28872191,28885371,N6AMT1,HGNC:16021,-1,protein_coding
ENSG00000189089,ENST00000408914,21,36050214,36051377,RIMKLBP1,HGNC:34034,1,processed_pseudogene
ENSG00000236119,ENST00000445464,21,36082859,36090414,,,1,lincRNA
ENSG00000233393,ENST00000422473,21,36104881,36109690,,,1,lincRNA
ENSG00000231236,ENST00000420186,21,27358885,27448579,,,-1,lincRNA
ENSG00000154734,ENST00000284984,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000154734,ENST00000464589,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000154734,ENST00000492656,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000154734,ENST00000517777,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000154734,ENST00000451462,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000154734,ENST00000517452,21,26835747,26845409,ADAMTS1,HGNC:217,-1,protein_coding
ENSG00000234008,ENST00000440405,21,35887195,35887807,PPP1R2P2,HGNC:9290,1,processed_pseudogene
ENSG00000230794,ENST00000412240,21,35713139,35732942,,,-1,lincRNA
ENSG00000280372,ENST00000624662,21,10028361,10029855,,,-1,TEC
ENSG00000228120,ENST00000433840,21,43159066,43162277,,,-1,lincRNA
ENSG00000273464,ENST00000608759,21,29657406,29657831,,,1,antisense_RNA
ENSG00000215533,ENST00000447125,21,29193480,29288205,LINC00189,HGNC:18461,1,sense_overlapping
ENSG00000215533,ENST00000420364,21,29193480,29288205,LINC00189,HGNC:18461,1,sense_overlapping
ENSG00000215533,ENST00000431661,21,29193480,29288205,LINC00189,HGNC:18461,1,sense_overlapping
ENSG00000228817,ENST00000626681,21,29370497,29373709,BACH1-IT2,HGNC:40007,1,lincRNA
ENSG00000228817,ENST00000608072,21,29370497,29373709,BACH1-IT2,HGNC:40007,1,lincRNA
ENSG00000228817,ENST00000436529,21,29370497,29373709,BACH1-IT2,HGNC:40007,1,lincRNA
ENSG00000224649,ENST00000430001,21,29182027,29187795,,,-1,antisense_RNA
ENSG00000225502,ENST00000448152,21,14774301,14775262,GAPDHP16,HGNC:23768,1,processed_pseudogene
ENSG00000226751,ENST00000435315,21,14761710,14763090,,,-1,lincRNA
ENSG00000171587,ENST00000400454,21,40010999,40847139,DSCAM,HGNC:3039,-1,protein_coding
ENSG00000171587,ENST00000404019,21,40010999,40847139,DSCAM,HGNC:3039,-1,protein_coding
ENSG00000171587,ENST00000617870,21,40010999,40847139,DSCAM,HGNC:3039,-1,protein_coding
ENSG00000142166,ENST00000493503,21,33324477,33359862,IFNAR1,HGNC:5432,1,protein_coding
ENSG00000142166,ENST00000270139,21,33324477,33359862,IFNAR1,HGNC:5432,1,protein_coding
ENSG00000142166,ENST00000442071,21,33324477,33359862,IFNAR1,HGNC:5432,1,protein_coding
ENSG00000184274,ENST00000441947,21,45300245,45305257,LINC00315,HGNC:16621,-1,lincRNA
ENSG00000214326,ENST00000398116,21,43551229,43551600,RPL31P1,HGNC:10335,1,processed_pseudogene
ENSG00000249624,ENST00000433395,21,33246774,33283212,,,1,protein_coding
ENSG00000249624,ENST00000432231,21,33246774,33283212,,,1,protein_coding
ENSG00000183778,ENST00000380620,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000183778,ENST00000475838,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000183778,ENST00000380618,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000183778,ENST00000398714,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000183778,ENST00000615480,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000183778,ENST00000343118,21,39556442,39673137,B3GALT5,HGNC:920,1,protein_coding
ENSG00000142168,ENST00000270142,21,31659622,31668931,SOD1,HGNC:11179,1,protein_coding
ENSG00000142168,ENST00000389995,21,31659622,31668931,SOD1,HGNC:11179,1,protein_coding
ENSG00000142168,ENST00000476106,21,31659622,31668931,SOD1,HGNC:11179,1,protein_coding
ENSG00000142168,ENST00000470944,21,31659622,31668931,SOD1,HGNC:11179,1,protein_coding
ENSG00000232539,ENST00000453716,21,33057829,33064983,LINC00945,HGNC:48643,1,lincRNA
ENSG00000228159,ENST00000427446,21,13546033,13558461,LINC01674,HGNC:52462,1,lincRNA
ENSG00000185917,ENST00000399215,21,36034541,36079389,SETD4,HGNC:1258,-1,protein_coding
ENSG00000185917,ENST00000481477,21,36034541,36079389,SETD4,HGNC:1258,-1,protein_coding
ENSG00000185917,ENST00000399212,21,36034541,36079389,SETD4,HGNC:1258,-1,protein_coding
ENSG00000185917,ENST00000332131,21,36034541,36079389,SETD4,HGNC:1258,-1,protein_coding
